title;price;old_price;link;img
Men's Wolf Creek Falls™ Insulated Jacket;$74.98;$150.00;https://www.columbia.com/p/mens-wolf-creek-falls-insulated-jacket-2021391.html?dwvar_2021391_color=403;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021391_403_f?$x1_grid$&v=1642418206
Men's PFG™ Fish Flag Tech Short Sleeve Shirt;$22.50;$30.00;https://www.columbia.com/p/mens-pfg-fish-flag-tech-short-sleeve-shirt-1992941.html?dwvar_1992941_color=469;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992941_469_f?$x1_grid$&v=1642418206
Women's Slope Edge™ Long Vest;$49.99;$100.00;https://www.columbia.com/p/womens-slope-edge-long-vest-2021811.html?dwvar_2021811_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021811_010_f?$x1_grid$&v=1642418206
Women's PFG Coral Point™ Capris;$41.25;$55.00;https://www.columbia.com/p/womens-pfg-coral-point-capris-1929281.html?dwvar_1929281_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929281_010_f?$x1_grid$&v=1642418206
PFG Fish Flag™ Mesh Ball Cap - Mid Crown;$22.50;$30.00;https://www.columbia.com/p/pfg-fish-flag-mesh-ball-cap---mid-crown-1836812.html?dwvar_1836812_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1836812_010_f?$x1_grid$&v=1642418206
Women's Pleasant Creek™ Stretch Dress;$60.00;$80.00;https://www.columbia.com/p/womens-pleasant-creek-stretch-dress-1933461.html?dwvar_1933461_color=467;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1933461_467_f?$x1_grid$&v=1642418206
Women's Hatana™ Max OutDry™ Shoe;$90.00;$120.00;https://www.columbia.com/p/womens-hatana-max-outdry-shoe-1982321.html?dwvar_1982321_color=089;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1982321_089_f?$x1_grid$&v=1642418206
Women's Weekend Adventure™ Long Shell Jacket - Plus Size;$97.50;$130.00;https://www.columbia.com/p/womens-weekend-adventure-long-shell-jacket---plus-size-1989264.html?dwvar_1989264_color=676;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989264_676_f?$x1_grid$&v=1642418206
Men's PFG Terminal Tackle™ Americana Long Sleeve Shirt;$29.98;$40.00;https://www.columbia.com/p/mens-pfg-terminal-tackle-americana-long-sleeve-shirt-1931031.html?dwvar_1931031_color=100;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1931031_100_f?$x1_grid$&v=1642418206
Women's PFG Tidal Tee™ Quarter Zip Long Sleeve Shirt;$30.00;$40.00;https://www.columbia.com/p/womens-pfg-tidal-tee-quarter-zip-long-sleeve-shirt-1987791.html?dwvar_1987791_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987791_010_f?$x1_grid$&v=1642418206
Women's On The Go™ Shorts;$39.99;$60.00;https://www.columbia.com/p/womens-on-the-go-shorts-1991871.html?dwvar_1991871_color=363;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991871_363_f?$x1_grid$&v=1642418206
Women's PFG Cool Release™ Woven Short Sleeve Shirt;$37.50;$50.00;https://www.columbia.com/p/womens-pfg-cool-release-woven-short-sleeve-shirt-1987771.html?dwvar_1987771_color=031;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987771_031_f?$x1_grid$&v=1642418206
Men's PFG Fish Flip™ II Sandal;$37.50;$50.00;https://www.columbia.com/p/mens-pfg-fish-flip-ii-sandal-2018311.html?dwvar_2018311_color=088;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2018311_088_f?$x1_grid$&v=1642418206
Women's PFG Slack Water™ Woven Shorts;$33.75;$45.00;https://www.columbia.com/p/womens-pfg-slack-water-woven-shorts-1990041.html?dwvar_1990041_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990041_010_f?$x1_grid$&v=1642418206
Men's Hybrid Trek™ Shorts;$33.75;$45.00;https://www.columbia.com/p/mens-hybrid-trek-shorts-1714031.html?dwvar_1714031_color=011;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1714031_011_f?$x1_grid$&v=1642418206
Men's Millers Creek™ Cargo Shorts;$29.98;$45.00;https://www.columbia.com/p/mens-millers-creek-cargo-shorts-2021441.html?dwvar_2021441_color=257;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021441_257_f?$x1_grid$&v=1642418206
Women's On The Go™ Pants;$49.99;$75.00;https://www.columbia.com/p/womens-on-the-go-pants-1991841.html?dwvar_1991841_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991841_010_f?$x1_grid$&v=1642418206
Women's PFG Slack Water™ Knit Romper;$41.25;$55.00;https://www.columbia.com/p/womens-pfg-slack-water-knit-romper-1990001.html?dwvar_1990001_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990001_010_f?$x1_grid$&v=1642418206
Women's On The Go™ Joggers;$49.99;$75.00;https://www.columbia.com/p/womens-on-the-go-joggers-1991851.html?dwvar_1991851_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991851_010_f?$x1_grid$&v=1642418206
Women's Bowen Lookout™ Dress;$52.50;$70.00;https://www.columbia.com/p/womens-bowen-lookout-dress-1992341.html?dwvar_1992341_color=348;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992341_348_f?$x1_grid$&v=1642418206
Coolhead Ice™ Cachalot Hat;$30.00;$40.00;https://www.columbia.com/p/coolhead-ice-cachalot-hat-1991371.html?dwvar_1991371_color=100;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991371_100_f?$x1_grid$&v=1642418206
Women's Hazel Springs™ Dress;$39.99;$50.00;https://www.columbia.com/p/womens-hazel-springs-dress-2021271.html?dwvar_2021271_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021271_010_f?$x1_grid$&v=1642418206
Men's Field Creek™ Cargo Shorts;$52.50;$70.00;https://www.columbia.com/p/mens-field-creek-cargo-shorts-1993261.html?dwvar_1993261_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1993261_010_f?$x1_grid$&v=1642418206
Men's Cedar Creek™ Short Sleeve Shirt;$17.50;$25.00;https://www.columbia.com/p/mens-cedar-creek-short-sleeve-shirt-2021371.html?dwvar_2021371_color=327;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021371_327_f?$x1_grid$&v=1642418206
Women's Columbia Hike™ Tank;$19.99;$36.00;https://www.columbia.com/p/womens-columbia-hike-tank-1991541.html?dwvar_1991541_color=567;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991541_567_f?$x1_grid$&v=1642418206
Men's PFG Offshore™ II Board Shorts;$45.00;$60.00;https://www.columbia.com/p/mens-pfg-offshore-ii-board-shorts-1709001.html?dwvar_1709001_color=901;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1709001_901_f?$x1_grid$&v=1642418206
Men's PFG Zero Rules™ Ice Short Sleeve Shirt;$37.50;$50.00;https://www.columbia.com/p/mens-pfg-zero-rules-ice-short-sleeve-shirt-1928931.html?dwvar_1928931_color=362;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1928931_362_f?$x1_grid$&v=1642418206
Women's PFG Cast and Release™ Shorts;$41.25;$55.00;https://www.columbia.com/p/womens-pfg-cast-and-release-shorts-1929211.html?dwvar_1929211_color=031;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929211_031_f?$x1_grid$&v=1642418206
Women's PFG Tamiami™ Pull-On Capris;$33.75;$45.00;https://www.columbia.com/p/womens-pfg-tamiami-pull-on-capris-1929301.html?dwvar_1929301_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929301_010_f?$x1_grid$&v=1642418206
Women's Columbia Trek™ Tank;$24.99;$40.00;https://www.columbia.com/p/womens-columbia-trek-tank-1992051.html?dwvar_1992051_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992051_010_f?$x1_grid$&v=1642418206
Men's PFG Super Terminal Tackle™ Long Sleeve Shirt;$37.50;$50.00;https://www.columbia.com/p/mens-pfg-super-terminal-tackle-long-sleeve-shirt-1709431.html?dwvar_1709431_color=901;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1709431_901_f?$x1_grid$&v=1642418206
Women's Double Springs™ Dress;$39.99;$50.00;https://www.columbia.com/p/womens-double-springs-dress-2021251.html?dwvar_2021251_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021251_010_f?$x1_grid$&v=1642418206
Women's PFG Super Tamiami™ Long Sleeve Shirt;$48.00;$64.00;https://www.columbia.com/p/womens-pfg-super-tamiami-long-sleeve-shirt-1929291.html?dwvar_1929291_color=400;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929291_400_f?$x1_grid$&v=1642418206
Women's Hatana™ Breathe Shoe;$75.00;$100.00;https://www.columbia.com/p/womens-hatana-breathe-shoe-1982331.html?dwvar_1982331_color=020;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1982331_020_f?$x1_grid$&v=1642418206
Women's PFG Bonehead™ Shoe - Wide;$56.25;$75.00;https://www.columbia.com/p/womens-pfg-bonehead-shoe---wide-1987152.html?dwvar_1987152_color=082;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987152_082_f?$x1_grid$&v=1642418206
Women's Sunrise Ridge™ Jacket;$75.00;$100.00;https://www.columbia.com/p/womens-sunrise-ridge-jacket-1989271.html?dwvar_1989271_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989271_010_f?$x1_grid$&v=1642418206
Men's Redmond™ Mid Waterproof Shoe;$67.98;$110.00;https://www.columbia.com/p/mens-redmond-mid-waterproof-shoe-1553591.html?dwvar_1553591_color=231;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1553591_231_f?$x1_grid$&v=1642418206
