title;price;old_price;link;img
Men's Escape™ Thrive Endure™ Shoe;$120.00;$160.00;https://www.columbia.com/p/mens-escape-thrive-endure-shoe-1979591.html?dwvar_1979591_color=089;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1979591_089_f?$x1_grid$&v=1642418206
Girls' PFG Freezer™ Dress II;$26.25;$35.00;https://www.columbia.com/p/girls-pfg-freezer-dress-ii-1990451.html?dwvar_1990451_color=362;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990451_362_f?$x1_grid$&v=1642418206
Men's Alpine Chill™ Zero Short Sleeve Crew Shirt;$30.00;$40.00;https://www.columbia.com/p/mens-alpine-chill-zero-short-sleeve-crew-shirt-1990541.html?dwvar_1990541_color=400;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990541_400_f?$x1_grid$&v=1642418206
Women's Lillian Ridge™ Shell Jacket;$79.99;$110.00;https://www.columbia.com/p/womens-lillian-ridge-shell-jacket-1989291.html?dwvar_1989291_color=672;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989291_672_f?$x1_grid$&v=1642418206
Women's Escape™ Thrive Endure™ Shoe;$120.00;$160.00;https://www.columbia.com/p/womens-escape-thrive-endure-shoe-1979581.html?dwvar_1979581_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1979581_010_f?$x1_grid$&v=1642418206
Girls' PFG Tidal Tee™ Polo Dress;$30.00;$40.00;https://www.columbia.com/p/girls-pfg-tidal-tee-polo-dress-1988021.html?dwvar_1988021_color=031;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1988021_031_f?$x1_grid$&v=1642418206
Men's Palmerston Peak™ Sport Shorts;$39.99;$60.00;https://www.columbia.com/p/mens-palmerston-peak-sport-shorts-1990721.html?dwvar_1990721_color=327;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990721_327_f?$x1_grid$&v=1642418206
Women's PFG Slack Water™ Knit Skirt;$30.00;$40.00;https://www.columbia.com/p/womens-pfg-slack-water-knit-skirt-1990051.html?dwvar_1990051_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990051_010_f?$x1_grid$&v=1642418206
Men's PFG Bonehead™ Shoe;$56.25;$75.00;https://www.columbia.com/p/mens-pfg-bonehead-shoe-1987131.html?dwvar_1987131_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987131_010_f?$x1_grid$&v=1642418206
Infant Little Sur™ Playsuit;$24.99;$36.00;https://www.columbia.com/p/infant-little-sur-playsuit-1989872.html?dwvar_1989872_color=271;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989872_271_f?$x1_grid$&v=1642418206
Women's Plateau™ Waterproof Shoe;$79.95;$90.00;https://www.columbia.com/p/womens-plateau-waterproof-shoe-1987101.html?dwvar_1987101_color=020;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987101_020_f?$x1_grid$&v=1642418206
Men's PFG Blood and Guts™ IV Woven Long Sleeve Shirt;$41.25;$55.00;https://www.columbia.com/p/mens-pfg-blood-and-guts-iv-woven-long-sleeve-shirt-1928961.html?dwvar_1928961_color=470;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1928961_470_f?$x1_grid$&v=1642418206
Men's Thistletown Hills™ Short Sleeve Shirt;$19.99;$30.00;https://www.columbia.com/p/mens-thistletown-hills-short-sleeve-shirt-1990751.html?dwvar_1990751_color=023;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990751_023_f?$x1_grid$&v=1642418206
Men's PFG Three Streams™ II Windbreaker;$29.98;$60.00;https://www.columbia.com/p/mens-pfg-three-streams-ii-windbreaker-2022051.html?dwvar_2022051_color=696;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2022051_696_f?$x1_grid$&v=1642418206
Women's On The Go™ Shorts;$39.99;$60.00;https://www.columbia.com/p/womens-on-the-go-shorts-1991871.html?dwvar_1991871_color=363;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991871_363_f?$x1_grid$&v=1642418206
Men's Iron Mountain Trail™ Shorts;$29.98;$60.00;https://www.columbia.com/p/mens-iron-mountain-trail-shorts-2021451.html?dwvar_2021451_color=023;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021451_023_f?$x1_grid$&v=1642418206
Women's Double Springs™ Dress;$39.99;$50.00;https://www.columbia.com/p/womens-double-springs-dress-2021251.html?dwvar_2021251_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021251_010_f?$x1_grid$&v=1642418206
Women's Hazel Springs™ Dress;$39.99;$50.00;https://www.columbia.com/p/womens-hazel-springs-dress-2021271.html?dwvar_2021271_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021271_010_f?$x1_grid$&v=1642418206
Men's Wolf Creek Falls™ Insulated Jacket;$74.98;$150.00;https://www.columbia.com/p/mens-wolf-creek-falls-insulated-jacket-2021391.html?dwvar_2021391_color=403;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021391_403_f?$x1_grid$&v=1642418206
Men's Millers Creek™ Cargo Shorts;$29.98;$45.00;https://www.columbia.com/p/mens-millers-creek-cargo-shorts-2021441.html?dwvar_2021441_color=257;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021441_257_f?$x1_grid$&v=1642418206
Men's Mitchell Lane™ Full Zip Fleece Jacket;$29.98;$50.00;https://www.columbia.com/p/mens-mitchell-lane-full-zip-fleece-jacket-2021381.html?dwvar_2021381_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021381_010_f?$x1_grid$&v=1642418206
Men's OutDry™ Extreme Wildrain™ Shell Jacket;$150.00;$200.00;https://www.columbia.com/p/mens-outdry-extreme-wildrain-shell-jacket-1988581.html?dwvar_1988581_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1988581_010_f?$x1_grid$&v=1642418206
Women's PFG Cool Release™ Long Sleeve Woven Shirt;$45.00;$60.00;https://www.columbia.com/p/womens-pfg-cool-release-long-sleeve-woven-shirt-1987781.html?dwvar_1987781_color=031;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987781_031_f?$x1_grid$&v=1642418206
Men's Zero Rules™ Hoodie;$39.99;$65.00;https://www.columbia.com/p/mens-zero-rules-hoodie-1990361.html?dwvar_1990361_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990361_010_f?$x1_grid$&v=1642418206
Men's Twisted Creek™ III Short Sleeve Shirt;$34.99;$60.00;https://www.columbia.com/p/mens-twisted-creek-iii-short-sleeve-shirt-1990731.html?dwvar_1990731_color=327;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990731_327_f?$x1_grid$&v=1642418206
Men's PFG Terminal Tackle™ Americana Long Sleeve Shirt;$29.98;$40.00;https://www.columbia.com/p/mens-pfg-terminal-tackle-americana-long-sleeve-shirt-1931031.html?dwvar_1931031_color=100;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1931031_100_f?$x1_grid$&v=1642418206
Women's Hatana™ Max OutDry™ Shoe;$90.00;$120.00;https://www.columbia.com/p/womens-hatana-max-outdry-shoe-1982321.html?dwvar_1982321_color=089;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1982321_089_f?$x1_grid$&v=1642418206
Women's On The Go™ Pants;$49.99;$75.00;https://www.columbia.com/p/womens-on-the-go-pants-1991841.html?dwvar_1991841_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991841_010_f?$x1_grid$&v=1642418206
Women's PFG Coral Point™ Capris;$41.25;$55.00;https://www.columbia.com/p/womens-pfg-coral-point-capris-1929281.html?dwvar_1929281_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929281_010_f?$x1_grid$&v=1642418206
Men's Redmond™ Waterproof Low Shoe;$59.98;$100.00;https://www.columbia.com/p/mens-redmond-waterproof-low-shoe-1553611.html?dwvar_1553611_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1553611_010_f?$x1_grid$&v=1642418206
Men's Thistletown Hills™ Short Sleeve Shirt - Tall;$24.99;$36.00;https://www.columbia.com/p/mens-thistletown-hills-short-sleeve-shirt---tall-1990753.html?dwvar_1990753_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990753_010_f?$x1_grid$&v=1642418206
Women's Alpine Chill™ Zero Romper;$45.00;$60.00;https://www.columbia.com/p/womens-alpine-chill-zero-romper-1991751.html?dwvar_1991751_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991751_010_f?$x1_grid$&v=1642418206
Women's Columbia Hike™ Tank;$19.99;$36.00;https://www.columbia.com/p/womens-columbia-hike-tank-1991541.html?dwvar_1991541_color=567;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991541_567_f?$x1_grid$&v=1642418206
Men's Plateau™ Waterproof Shoe;$79.95;$90.00;https://www.columbia.com/p/mens-plateau-waterproof-shoe-1987061.html?dwvar_1987061_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987061_010_f?$x1_grid$&v=1642418206
Women's Lowgap Springs Trail™ Jacket;$54.99;$99.00;https://www.columbia.com/p/womens-lowgap-springs-trail-jacket-2021321.html?dwvar_2021321_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021321_010_f?$x1_grid$&v=1642418206
Men's Peakfreak™ X2 Mid OutDry™ Shoe - Wide;$89.98;$120.00;https://www.columbia.com/p/mens-peakfreak-x2-mid-outdry-shoe---wide-1865002.html?dwvar_1865002_color=012;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1865002_012_f?$x1_grid$&v=1642418206
Men's Redmond™ Waterproof Shoe - Wide;$79.98;$100.00;https://www.columbia.com/p/mens-redmond-waterproof-shoe---wide-1553612.html?dwvar_1553612_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1553612_010_f?$x1_grid$&v=1642418206
Men's PFG Terminal Deflector™ Ice Hoodie;$60.00;$80.00;https://www.columbia.com/p/mens-pfg-terminal-deflector-ice-hoodie-1992641.html?dwvar_1992641_color=409;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992641_409_f?$x1_grid$&v=1642418206
Men's Lake Aloha™ Half Zip Fleece Pullover;$21.99;$50.00;https://www.columbia.com/p/mens-lake-aloha-half-zip-fleece-pullover-2001721.html?dwvar_2001721_color=023;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2001721_023_f?$x1_grid$&v=1642418206
Women's Weekend Adventure™ Long Shell Jacket;$90.00;$120.00;https://www.columbia.com/p/womens-weekend-adventure-long-shell-jacket-1989261.html?dwvar_1989261_color=043;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989261_043_f?$x1_grid$&v=1642418206
Women's PFG Bonehead™ Shoe;$56.25;$75.00;https://www.columbia.com/p/womens-pfg-bonehead-shoe-1987151.html?dwvar_1987151_color=082;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987151_082_f?$x1_grid$&v=1642418206
Men's OutDry™ Extreme Mesh Hooded Shell Jacket;$187.50;$250.00;https://www.columbia.com/p/mens-outdry-extreme-mesh-hooded-shell-jacket-1988551.html?dwvar_1988551_color=813;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1988551_813_f?$x1_grid$&v=1642418206
Men's Rapid Rivers™ Printed Short Sleeve Shirt;$29.99;$50.00;https://www.columbia.com/p/mens-rapid-rivers-printed-short-sleeve-shirt-1768931.html?dwvar_1768931_color=397;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1768931_397_f?$x1_grid$&v=1642418206
Men's Cedar Creek™ Short Sleeve Shirt;$17.50;$25.00;https://www.columbia.com/p/mens-cedar-creek-short-sleeve-shirt-2021371.html?dwvar_2021371_color=327;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021371_327_f?$x1_grid$&v=1642418206
Women's On The Go™ Joggers - Plus Size;$54.99;$80.00;https://www.columbia.com/p/womens-on-the-go-joggers---plus-size-1991852.html?dwvar_1991852_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1991852_010_f?$x1_grid$&v=1642418206
Women's PFG Tamiami™ Pull-On Capris;$33.75;$45.00;https://www.columbia.com/p/womens-pfg-tamiami-pull-on-capris-1929301.html?dwvar_1929301_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1929301_010_f?$x1_grid$&v=1642418206
Men's Field Creek™ Convertible Cargo Pants;$60.00;$80.00;https://www.columbia.com/p/mens-field-creek-convertible-cargo-pants-1993251.html?dwvar_1993251_color=271;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1993251_271_f?$x1_grid$&v=1642418206
Women's Fork Stream™ Long Sleeve Shirt;$29.99;$45.00;https://www.columbia.com/p/womens-fork-stream-long-sleeve-shirt-1983141.html?dwvar_1983141_color=100;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1983141_100_f?$x1_grid$&v=1642418206
Men's Alpine Chill™ Zero Short Sleeve Crew Shirt - Tall;$33.75;$45.00;https://www.columbia.com/p/mens-alpine-chill-zero-short-sleeve-crew-shirt---tall-1990543.html?dwvar_1990543_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990543_010_f?$x1_grid$&v=1642418206
Men's PFG Blood and Guts™ IV Woven Short Sleeve Shirt;$33.75;$45.00;https://www.columbia.com/p/mens-pfg-blood-and-guts-iv-woven-short-sleeve-shirt-1928951.html?dwvar_1928951_color=011;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1928951_011_f?$x1_grid$&v=1642418206
Women's Slope Edge™ Long Vest;$49.99;$100.00;https://www.columbia.com/p/womens-slope-edge-long-vest-2021811.html?dwvar_2021811_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021811_010_f?$x1_grid$&v=1642418206
Men's Heritage Park™ Pocket T-Shirt;$23.98;$40.00;https://www.columbia.com/p/mens-heritage-park-pocket-t-shirt-2022061.html?dwvar_2022061_color=319;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2022061_319_f?$x1_grid$&v=1642418206
Men's PFG™ Fish Flag Tech Short Sleeve Shirt;$22.50;$30.00;https://www.columbia.com/p/mens-pfg-fish-flag-tech-short-sleeve-shirt-1992941.html?dwvar_1992941_color=469;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992941_469_f?$x1_grid$&v=1642418206
Women's PFG Sun Drifter™ Woven Short Sleeve Shirt;$33.75;$45.00;https://www.columbia.com/p/womens-pfg-sun-drifter-woven-short-sleeve-shirt-1989971.html?dwvar_1989971_color=404;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989971_404_f?$x1_grid$&v=1642418206
Kids' Fork Stream™ Long Sleeve Shirt;$19.99;$30.00;https://www.columbia.com/p/kids-fork-stream-long-sleeve-shirt-1989681.html?dwvar_1989681_color=011;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1989681_011_f?$x1_grid$&v=1642418206
Men's PFG Bonehead™ Shoe - Wide;$56.25;$75.00;https://www.columbia.com/p/mens-pfg-bonehead-shoe---wide-1987132.html?dwvar_1987132_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987132_010_f?$x1_grid$&v=1642418206
Boys' PFG Terminal Tackle™ Fish Flag Long Sleeve Shirt;$21.00;$28.00;https://www.columbia.com/p/boys-pfg-terminal-tackle-fish-flag-long-sleeve-shirt-1987961.html?dwvar_1987961_color=409;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987961_409_f?$x1_grid$&v=1642418206
Men's Plateau™ Shoe;$69.95;$80.00;https://www.columbia.com/p/mens-plateau-shoe-1987071.html?dwvar_1987071_color=319;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1987071_319_f?$x1_grid$&v=1642418206
Women's Columbia Trek™ French Terry Dress;$34.99;$60.00;https://www.columbia.com/p/womens-columbia-trek-french-terry-dress-1992371.html?dwvar_1992371_color=191;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992371_191_f?$x1_grid$&v=1642418206
Women's Double Springs™ Cinch Dress;$54.99;$75.00;https://www.columbia.com/p/womens-double-springs-cinch-dress-2021261.html?dwvar_2021261_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/2021261_010_f?$x1_grid$&v=1642418206
Women's PFG Slack Water™ Woven Shorts;$33.75;$45.00;https://www.columbia.com/p/womens-pfg-slack-water-woven-shorts-1990041.html?dwvar_1990041_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1990041_010_f?$x1_grid$&v=1642418206
Women's Columbia Trek™ Tank;$24.99;$40.00;https://www.columbia.com/p/womens-columbia-trek-tank-1992051.html?dwvar_1992051_color=010;https://columbia.scene7.com/is/image/ColumbiaSportswear2/1992051_010_f?$x1_grid$&v=1642418206
